,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
32,65.77634716033936,0.16905474662780762,0.8235953068804905,0.9974254714996299,80,60,"{'max_depth': 80, 'n_estimators': 60}",66,0.8163145539906104,0.9973782526053615,0.8072855464159812,0.9969853856740284,0.8318636096413874,0.9980996068152032,0.8159905937683716,0.9972477064220183,0.8258823529411765,0.9970513072537841,0.8250883392226148,0.9980999803446242,0.8334317779090372,0.9973146450091696,0.8349112426035503,0.9973806561456355,0.8293838862559242,0.9971845740849866,0.815914489311164,0.9975126006414872,1.5250565786227508,0.012137631217528916,0.008776765397073257,0.0003683529622415861
33,86.95875780582428,0.23224658966064454,0.8312599492954424,0.9979298128215142,80,80,"{'max_depth': 80, 'n_estimators': 80}",54,0.8257042253521126,0.9980336894540212,0.8172737955346651,0.9970509207680713,0.8283362727807172,0.9979685452162517,0.8242210464432687,0.9979685452162517,0.8347058823529412,0.9979031518249132,0.8333333333333334,0.9977723907488698,0.8417011222681631,0.9981660990306523,0.8366863905325443,0.9981009757055858,0.8370853080568721,0.9979047993190597,0.833729216152019,0.9984290109314656,1.5637666967974508,0.026097435793780335,0.006926441173172579,0.00033862764870611246
34,107.90810544490814,0.2726792812347412,0.8376274983786334,0.9982639812853049,80,100,"{'max_depth': 80, 'n_estimators': 100}",48,0.8321596244131455,0.9982958641934849,0.81786133960047,0.9979684120846714,0.8383303938859494,0.998165137614679,0.8306878306878307,0.9985583224115334,0.84,0.9982307843522705,0.8351001177856302,0.9984275699403787,0.8464264619019493,0.9982315954938433,0.8562130177514793,0.9978390413201493,0.8353080568720379,0.9984940745105743,0.8444180522565321,0.9984290109314656,2.092448231556419,0.02066394728579831,0.009775087697000235,0.00021781832254036979
35,125.74562771320343,0.36058435440063474,0.8419314898885679,0.9982246645267603,80,120,"{'max_depth': 80, 'n_estimators': 120}",43,0.835093896713615,0.9980336894540212,0.8190364277320799,0.9978373418965856,0.8412698412698413,0.9987549148099607,0.8330393885949442,0.9985583224115334,0.85,0.9984273638686849,0.8409893992932862,0.9975758369914172,0.848198464264619,0.9981660990306523,0.8538461538461538,0.9978390413201493,0.8501184834123223,0.998625024553133,0.8479809976247031,0.9984290109314656,1.717015575503026,0.0670909972288455,0.010012730971016882,0.00037352753816005224
36,147.18960201740265,0.3852816581726074,0.8442898414008608,0.9982835873148599,80,140,"{'max_depth': 80, 'n_estimators': 140}",39,0.840962441314554,0.9977715147145573,0.8237367802585194,0.998099482272757,0.8418577307466196,0.9982306684141546,0.8283362727807172,0.9987549148099607,0.8482352941176471,0.9983618373632134,0.8492343934040048,0.9979689445063225,0.854695806261075,0.9982970919570343,0.8538461538461538,0.9981009757055858,0.851303317535545,0.9987559745956918,0.8509501187648456,0.9984944688093212,1.8459267365122647,0.047958984254961604,0.010140812720898233,0.00030452197330074976
37,167.28981721401215,0.47418487071990967,0.8460586050350805,0.9984605436346025,80,160,"{'max_depth': 80, 'n_estimators': 160}",33,0.8427230046948356,0.9982958641934849,0.8307873090481787,0.9985582279310571,0.8442092886537331,0.9984927916120576,0.8389182833627278,0.9987549148099607,0.8458823529411764,0.9986239433850993,0.8521790341578327,0.9981654982637751,0.8517424689899586,0.9984935813466073,0.8532544378698225,0.9984283936873813,0.851303317535545,0.9986904995744124,0.8497624703087886,0.9981017215421876,3.2331739814120977,0.07936622658715847,0.006798038756263367,0.00020539358512892573
38,189.94863402843475,0.49952552318572996,0.8481221626083367,0.998408143472181,80,180,"{'max_depth': 80, 'n_estimators': 180}",29,0.8433098591549296,0.9984269515632169,0.8249118683901293,0.9983616226489285,0.8459729570840682,0.9985583224115334,0.8436213991769548,0.9988204456094364,0.8505882352941176,0.9984928903741563,0.8533568904593639,0.9983620520212279,0.8564678086237448,0.9979041131778884,0.8562130177514793,0.9982974264946631,0.851303317535545,0.9984285994892949,0.8557007125890737,0.9984290109314656,3.530192940510063,0.04096436410456685,0.009078432450905683,0.00021714737919413182
39,211.57541716098785,0.5604617834091187,0.8480042450327221,0.9984539596704284,80,200,"{'max_depth': 80, 'n_estimators': 200}",30,0.8433098591549296,0.9982958641934849,0.8284371327849589,0.9982305524608428,0.8465608465608465,0.9988859764089122,0.8371546149323927,0.9988204456094364,0.8582352941176471,0.998165257846799,0.8551236749116607,0.9980999803446242,0.8511518015357353,0.9984935813466073,0.8585798816568048,0.9986903280728178,0.8489336492890995,0.9984285994892949,0.8527315914489311,0.9984290109314656,3.8255440156558707,0.043849077881095794,0.009091339843068591,0.00025752882367679976
40,25.413387107849122,0.060692882537841795,0.7605094039266552,0.9956239571923451,100,20,"{'max_depth': 100, 'n_estimators': 20}",90,0.7717136150234741,0.9954774857442485,0.7502937720329025,0.9958057539812569,0.7595532039976485,0.9951507208387942,0.7372134038800705,0.9963302752293578,0.7405882352941177,0.9958063036498264,0.765017667844523,0.995872371093494,0.77436503248671,0.994825779407912,0.7656804733727811,0.9955471154475803,0.7772511848341233,0.9952203234466052,0.7636579572446556,0.9962034430843753,1.7989315111055684,0.015427198961973095,0.013043025048129956,0.00044877811880715855
41,50.51711127758026,0.11402757167816162,0.8049053711455693,0.999004252757232,100,40,"{'max_depth': 100, 'n_estimators': 40}",77,0.7981220657276995,0.9988202136724127,0.7937720329024677,0.9986892981191428,0.8059964726631393,0.9990170380078637,0.7871840094062317,0.9991480996068152,0.808235294117647,0.9992136819343425,0.7985865724381626,0.9991482670510384,0.815711754282339,0.9989520565889441,0.8171597633136095,0.999410647632768,0.8056872037914692,0.9988869246382505,0.8188836104513064,0.9987563003207436,2.1690649790792293,0.01302005248725209,0.009993216525507585,0.0002148605170150241
42,76.64093732833862,0.1854877471923828,0.8269559577855079,0.9992728471091628,100,60,"{'max_depth': 100, 'n_estimators': 60}",61,0.823943661971831,0.9994756505210723,0.8049353701527615,0.9986237630250999,0.829512051734274,0.999737876802097,0.8271604938271605,0.9993446920052425,0.8329411764705882,0.9992792084398139,0.8156654888103652,0.9993448208084911,0.8428824571766096,0.9990830495153262,0.842603550295858,0.9992141968436906,0.8228672985781991,0.9993452497872062,0.8271971496437055,0.9992799633435884,1.9037612492184641,0.03635888133421056,0.01086129731527331,0.00027089299090934585
43,102.84187912940979,0.23572487831115724,0.835917693532221,0.9995414590269963,100,80,"{'max_depth': 100, 'n_estimators': 80}",51,0.8345070422535211,0.9996067378908042,0.8231492361927144,0.9994757192476571,0.8318636096413874,0.9998034076015727,0.8177542621987066,0.9995412844036697,0.8347058823529412,0.9996068409671712,0.8303886925795053,0.9996068924850947,0.8499704666272888,0.9992795389048992,0.8502958579881656,0.999410647632768,0.8447867298578199,0.9997380999148825,0.8420427553444181,0.999345421221444,2.0510646148654526,0.027389772224617852,0.010313402455051362,0.00015766061702817847
44,127.51627633571624,0.2974943876266479,0.8446435941277047,0.9995938420449291,100,100,"{'max_depth': 100, 'n_estimators': 100}",38,0.8427230046948356,0.9996067378908042,0.8249118683901293,0.9995412543416999,0.8518518518518519,0.999737876802097,0.8412698412698413,0.9995412844036697,0.8435294117647059,0.9994102614507568,0.8356890459363958,0.9997379283233965,0.8470171293561725,0.9996725176840451,0.8562130177514793,0.9995416148254862,0.8554502369668247,0.9996071498723237,0.8479809976247031,0.9995417948550108,1.608047095103566,0.05699735481598085,0.008976199307569255,9.628412298377097e-05
45,147.3851900100708,0.3258126497268677,0.8460586050350805,0.9997052160896974,100,120,"{'max_depth': 100, 'n_estimators': 120}",33,0.8450704225352113,0.9996722815756702,0.8260869565217391,0.9996067894357429,0.8430335097001763,0.9999344692005242,0.8353909465020576,0.9998034076015727,0.8570588235294118,0.9996723674726427,0.8380447585394581,0.9996724104042456,0.861193148257531,0.9996725176840451,0.8526627218934911,0.9996725820182044,0.8548578199052133,0.9996726248936031,0.8473871733966746,0.999672710610722,7.184025354048309,0.05356816087213737,0.010300580179979927,8.90950366025367e-05
46,175.66649956703185,0.3870062828063965,0.8488296680620246,0.9995938368970659,100,140,"{'max_depth': 100, 'n_estimators': 140}",27,0.8509389671361502,0.9994101068362063,0.8237367802585194,0.9994101841536143,0.8477366255144033,0.999737876802097,0.8406819517930629,0.9998689384010485,0.8541176470588235,0.9995413144616998,0.8474676089517079,0.9996724104042456,0.8623744831659775,0.9996070212208541,0.8585798816568048,0.9994761312291272,0.8572274881516587,0.9995416748510443,0.8456057007125891,0.999672710610722,5.048876976126847,0.01678828622584806,0.01045146208042411,0.000139934338828135
47,197.74517419338227,0.45355920791625975,0.8501267613937857,0.9995807170082213,100,160,"{'max_depth': 100, 'n_estimators': 160}",22,0.8491784037558685,0.9994101068362063,0.8284371327849589,0.9995412543416999,0.8524397413286302,0.9996068152031454,0.8365667254556144,0.9995412844036697,0.8547058823529412,0.9995413144616998,0.8474676089517079,0.9997379283233965,0.8641464855286474,0.9995415247576631,0.8585798816568048,0.9994761312291272,0.856042654028436,0.9997380999148825,0.8539192399049881,0.999672710610722,8.85613689022503,0.0547774852281694,0.010036679331236035,0.00010240876774875776
48,226.7748243331909,0.5446799993515015,0.8528388656329225,0.9996790123510021,100,180,"{'max_depth': 100, 'n_estimators': 180}",19,0.8503521126760564,0.9998033689454021,0.8296122209165687,0.9996723245297857,0.8559670781893004,0.9994757536041939,0.8465608465608465,0.9996068152031454,0.8541176470588235,0.9999344734945286,0.8533568904593639,0.9996724104042456,0.8552864737152983,0.9996725176840451,0.863905325443787,0.9996725820182044,0.8566350710900474,0.9996726248936031,0.8628266033254157,0.9996072527328664,4.325776919191357,0.04355633689553032,0.00916628040774675,0.00011515797396388001
49,257.3399915218353,0.5848906755447387,0.8530157419963446,0.9996397033070507,100,200,"{'max_depth': 100, 'n_estimators': 200}",18,0.852112676056338,0.9997378252605361,0.8384253819036428,0.9995412543416999,0.8583186360964139,0.9995412844036697,0.8506760728982952,0.9996068152031454,0.8535294117647059,0.9998034204835856,0.8439340400471143,0.9996068924850947,0.8582398109864147,0.9997380141472361,0.8568047337278106,0.9996725820182044,0.8590047393364929,0.9996071498723237,0.8592636579572447,0.9995417948550108,3.7712642521041744,0.054653389731808034,0.006685544179551053,8.908406727584325e-05
50,29.29479513168335,0.05992460250854492,0.756264371204528,0.9987095207845871,120,20,"{'max_depth': 120, 'n_estimators': 20}",91,0.7588028169014085,0.9990823884118765,0.7497062279670975,0.9986237630250999,0.7642563198118754,0.9988859764089122,0.7583774250440917,0.9988859764089122,0.7405882352941177,0.9984273638686849,0.7614840989399293,0.9991482670510384,0.761370348493798,0.9982970919570343,0.7497041420118343,0.9989522624582542,0.764218009478673,0.998297649446736,0.7541567695961995,0.9984944688093212,0.9729731656632993,0.006209214239520435,0.007266514518681283,0.00030424908479093646
51,59.28377001285553,0.12688791751861572,0.8102706208360356,0.9997969141499781,120,40,"{'max_depth': 120, 'n_estimators': 40}",72,0.8016431924882629,0.9996722815756702,0.790834312573443,0.9996723245297857,0.8101116990005879,0.9996068152031454,0.8177542621987066,0.9998689384010485,0.8141176470588235,1.0,0.8044758539458187,0.9999344820808491,0.8174837566450088,0.999869007073618,0.814792899408284,0.9998035492109226,0.8116113744075829,0.9998035749361619,0.8200712589073634,0.9997381684885775,2.1748466205211314,0.007211392245906527,0.008532139045027445,0.00011886403363900733
52,90.03103659152984,0.19232542514801027,0.8261894935440127,0.999836221917872,120,60,"{'max_depth': 120, 'n_estimators': 60}",64,0.8104460093896714,0.9998689126302681,0.8190364277320799,0.9999344649059572,0.8218694885361552,0.9999344692005242,0.8159905937683716,0.9998034076015727,0.8347058823529412,0.9996723674726427,0.8274440518256773,0.9997379283233965,0.8375664500886001,0.999803510610427,0.8402366863905325,0.9998035492109226,0.830568720379147,0.9999345249787206,0.8242280285035629,0.9998690842442888,1.013499464389406,0.03367420259647722,0.009199892931661464,8.41668253576299e-05
53,117.54119572639465,0.23673613071441652,0.8341489298980013,0.9999148335583052,120,80,"{'max_depth': 120, 'n_estimators': 80}",52,0.829225352112676,0.9998689126302681,0.81786133960047,0.9998689298119143,0.8283362727807172,0.9999344692005242,0.8236331569664903,0.9999344692005242,0.84,1.0,0.8333333333333334,0.9998689641616982,0.8381571175428234,0.999869007073618,0.8443786982248521,0.9999345164036408,0.8412322274881516,0.9999345249787206,0.8456057007125891,0.9999345421221444,2.507550545342625,0.03803694244370742,0.008780039090414749,4.1961872476236515e-05
54,144.89304161071777,0.2905225992202759,0.8436412947349803,0.9999279435817922,120,100,"{'max_depth': 120, 'n_estimators': 100}",42,0.8450704225352113,0.999934456315134,0.8213866039952996,0.9999344649059572,0.8477366255144033,1.0,0.8283362727807172,0.9998689384010485,0.8511764705882353,1.0,0.8451118963486455,0.9999344820808491,0.8511518015357353,0.999803510610427,0.8603550295857988,0.9999345164036408,0.8453791469194313,0.9999345249787206,0.8408551068883611,0.9999345421221444,4.4362926695396645,0.020082692292674603,0.010748130955768887,5.441248328183187e-05
55,170.7645446062088,0.3434458255767822,0.8482990389717587,0.9999344885059438,120,120,"{'max_depth': 120, 'n_estimators': 120}",28,0.8509389671361502,0.9998689126302681,0.8249118683901293,0.9999344649059572,0.84891240446796,1.0,0.8412698412698413,0.9998689384010485,0.8488235294117648,1.0,0.8545347467608951,0.9999344820808491,0.8617838157117543,0.999934503536809,0.8662721893491124,0.9999345164036408,0.8388625592417062,0.9999345249787206,0.8467933491686461,0.9999345421221444,5.512193086222287,0.029526951381611325,0.011132156506724365,4.144940197008551e-05
56,205.13821530342102,0.441900372505188,0.8501267613937857,0.9999279345668576,120,140,"{'max_depth': 120, 'n_estimators': 140}",22,0.8538732394366197,0.9998033689454021,0.8307873090481787,0.9999344649059572,0.8477366255144033,1.0,0.847148736037625,0.9999344692005242,0.8576470588235294,0.9999344734945286,0.8468786808009423,0.9999344820808491,0.8576491435321913,0.999934503536809,0.8585798816568048,0.9999345164036408,0.8459715639810427,0.9999345249787206,0.8551068883610451,0.9999345421221444,4.590762378656519,0.029399935077105484,0.008004849782323032,4.588524843576179e-05
57,232.22914996147156,0.49822173118591306,0.854018041389069,0.9999410415858915,120,160,"{'max_depth': 120, 'n_estimators': 160}",14,0.8503521126760564,0.9998689126302681,0.836075205640423,0.9999344649059572,0.8453850676072898,1.0,0.8500881834215167,0.9999344692005242,0.8723529411764706,1.0,0.8527679623085983,0.9999344820808491,0.8558771411695215,0.999934503536809,0.8585798816568048,0.9999345164036408,0.8601895734597157,0.9999345249787206,0.8586698337292161,0.9999345421221444,4.94788156988737,0.03577509457586624,0.009213473887131785,3.5290628769836825e-05
58,260.0080947637558,0.5418720722198487,0.8531926183597666,0.999901738983508,120,180,"{'max_depth': 120, 'n_estimators': 180}",17,0.8503521126760564,0.999934456315134,0.8407755581668626,0.9998689298119143,0.8483245149911817,1.0,0.8383303938859494,0.9998689384010485,0.8647058823529412,0.999868946989057,0.8551236749116607,0.9999344820808491,0.8582398109864147,0.999803510610427,0.8633136094674556,0.9999345164036408,0.8572274881516587,0.9999345249787206,0.8557007125890737,0.9998690842442888,8.969073261563066,0.02316450422354997,0.008334575318819175,5.2810815605256697e-05
59,289.4072743177414,0.6725696802139283,0.8544307529037203,0.9999213870658537,120,200,"{'max_depth': 120, 'n_estimators': 200}",13,0.8573943661971831,0.9998033689454021,0.8313748531139835,0.9999344649059572,0.8565549676660787,1.0,0.8418577307466196,0.9999344692005242,0.8588235294117647,1.0,0.8527679623085983,0.9998689641616982,0.863555818074424,0.999934503536809,0.8615384615384616,0.9998690328072818,0.8601895734597157,0.9999345249787206,0.8604513064133017,0.9999345421221444,7.067247815467322,0.1020391461488051,0.0096429551556934,5.712903559132874e-05
60,31.810211086273192,0.0607241153717041,0.7546724839337303,0.999587312999536,140,20,"{'max_depth': 140, 'n_estimators': 20}",94,0.7576291079812206,0.9996722815756702,0.7461809635722679,0.9998033947178714,0.7542621987066431,0.9996723460026212,0.7501469723691946,0.9992791612057668,0.7605882352941177,0.9997378939781142,0.7632508833922261,0.9996068924850947,0.7536916715888955,0.999803510610427,0.7692307692307693,0.9994761312291272,0.7381516587677726,0.9990833497020887,0.753562945368171,0.9997381684885775,1.664574683893909,0.006532045346090144,0.008340224439111983,0.00022693529291065325
61,63.99696755409241,0.13343687057495118,0.8124520959849065,0.9999279512988594,140,40,"{'max_depth': 140, 'n_estimators': 40}",71,0.8022300469483568,0.999934456315134,0.8049353701527615,0.9999344649059572,0.8165784832451499,1.0,0.7883597883597884,0.9998689384010485,0.8170588235294117,1.0,0.8144876325088339,0.9999344820808491,0.8204370939161252,0.999934503536809,0.8189349112426035,0.9999345164036408,0.8287914691943128,0.9999345249787206,0.8129453681710214,0.9998036263664332,1.7117658616773714,0.015208566199908234,0.010759865315498015,5.438555021357514e-05
62,97.38689012527466,0.19137794971466066,0.8298449383880667,0.9999344958017028,140,60,"{'max_depth': 140, 'n_estimators': 60}",57,0.8233568075117371,0.999934456315134,0.8249118683901293,0.9999344649059572,0.8283362727807172,1.0,0.8224573780129336,0.9999344692005242,0.8276470588235294,0.9999344734945286,0.826266195524146,0.9999344820808491,0.8440637920850561,0.999934503536809,0.8396449704142012,0.9999345164036408,0.8341232227488151,0.9998690499574412,0.827790973871734,0.9999345421221444,2.2136805801728716,0.023136387719857654,0.006791893079923783,2.9281333751657197e-05
63,128.68756301403045,0.2549948215484619,0.8368020753493308,0.9999410424449737,140,80,"{'max_depth': 140, 'n_estimators': 80}",49,0.8327464788732394,0.999934456315134,0.8207990599294948,0.9998689298119143,0.8371546149323927,1.0,0.831275720164609,0.9999344692005242,0.841764705882353,1.0,0.8333333333333334,0.9999344820808491,0.8393384524512699,0.999934503536809,0.8396449704142012,0.9999345164036408,0.8465639810426541,0.9999345249787206,0.8456057007125891,0.9999345421221444,2.794049958730671,0.032245249206556324,0.0072612693808032005,3.5287277538978476e-05
64,159.89921329021453,0.31439425945281985,0.8469429868521903,0.999947595954378,140,100,"{'max_depth': 140, 'n_estimators': 100}",32,0.846244131455399,0.999934456315134,0.8278495887191539,0.9999344649059572,0.8406819517930629,1.0,0.8383303938859494,0.9999344692005242,0.85,1.0,0.8486454652532391,0.9999344820808491,0.861193148257531,0.999934503536809,0.8562130177514793,0.9999345164036408,0.8495260663507109,0.9999345249787206,0.8509501187648456,0.9999345421221444,5.418942536239829,0.028812439882217687,0.008962105663204665,2.6202035949090185e-05
